season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2022,GB,QB,QB,10.0,ACT,Jordan Love,Jordan,Love,1998-11-02,76.0,220.0,Utah State,00-0036264,4036378.0,e5094779-e94f-4052-8597-bdbee3719f6b,32696.0,14371.0,40306.0,LoveJo03,21841.0,6804.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6i6tjhn1gmiuer38l4p",,18,REG,A01,Jordan,LOV130776,52434,32004c4f-5613-0776-be4c-ce231b05c522,2020,2020.0,GB,26.0
2022,GB,RB,RB,28.0,ACT,A.J. Dillon,Algiers,Dillon,1998-05-02,72.0,250.0,Boston College,00-0036265,4239934.0,e10bfeb8-ea01-47bc-bfa8-45f6dcbf71b3,32732.0,14370.0,57165.0,DillAJ00,21802.0,6828.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w270owegdowada3phhr2",RB,18,REG,A01,A.J.,DIL237740,52470,32004449-4c23-7740-624c-afbd67329c54,2020,2020.0,GB,62.0
2022,CLE,DL,DT,96.0,ACT,Jordan Elliott,Jordan,Elliott,1997-11-23,76.0,315.0,Missouri,00-0036266,4039052.0,445efcfc-1646-4823-89f7-8b6005266d13,32758.0,14353.0,56734.0,ElliJo02,22059.0,6841.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/haqyzkxwxef0hojgyz4w",INTERIOR_LINE,18,REG,A01,Jordan,ELL323955,52496,3200454c-4c32-3955-163f-c80cea1e03d4,2020,2020.0,CLE,88.0
2022,CLE,OL,T,71.0,ACT,Jedrick Wills,Jedrick,Wills,1999-05-17,76.0,320.0,Alabama,00-0036267,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yb2yk8uqsoakf8yyrlf9",T,18,REG,A01,Jedrick,WIL626320,52418,32005749-4c62-6320-8b63-20c37d057bf8,2020,2020.0,CLE,10.0
2022,CAR,WR,WR,15.0,ACT,Laviska Shenault,Laviska,Shenault,1998-10-05,73.0,220.0,Colorado,00-0036268,4243160.0,131d3b1a-5746-499e-98ee-4bbf67cd377e,32712.0,14358.0,61220.0,ShenLa00,21697.0,6814.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yohlrvcnnibrtfsc15t5",SLOT_WR,18,REG,A01,Laviska,SHE458893,52450,32005348-4545-8893-4e8b-5724302de088,2020,2020.0,JAX,42.0
2022,KC,RB,RB,33.0,DEV,La'Mical Perine,La'Mical,Perine,1998-01-30,71.0,220.0,Florida,00-0036269,4034952.0,f86e291f-d678-463c-93cb-beedab9a309a,32790.0,14427.0,26408.0,PeriLa00,21797.0,6908.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jle700dormwjrkxkabg9",,22,SB,P06,La'Mical,PER094283,52528,32005045-5209-4283-5343-0dc17857704e,2020,2020.0,NYJ,120.0
2022,CAR,LB,LB,47.0,CUT,Kamal Martin,Kamal,Martin,1998-06-17,75.0,245.0,Minnesota,00-0036270,4034781.0,e1917291-e27c-4221-b62e-36b5d9df254c,32845.0,14385.0,12744.0,MartKa01,22007.0,6890.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lqrmecpafdqcn7npwvd8",,1,REG,A01,Kamal,MAR664643,52583,32004d41-5266-4643-218e-20795551544b,2020,2020.0,GB,175.0
2022,PHI,WR,WR,16.0,ACT,Quez Watkins,Terrance,Watkins,1998-06-09,72.0,190.0,Southern Mississippi,00-0036271,4050373.0,ca85137c-205c-458e-8b77-8457849f614c,32870.0,14464.0,61664.0,WatkQu00,21957.0,6927.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmjnzisldujzafokljfa",SLOT_WR,22,SB,A01,Quez,WAT256754,52608,32005741-5425-6754-e1b1-afc9abed8980,2020,2020.0,PHI,200.0
2022,JAX,OL,G,78.0,RES,Ben Bartch,Benjamin,Bartch,1998-07-22,78.0,305.0,"St. John's, Minn.",00-0036272,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sualbvmzkxtcdlfnd87a",,20,DIV,R01,Ben,BAR720314,52524,32004241-5272-0314-6867-3573699ef57d,2020,2020.0,JAX,116.0
2022,GB,OL,C,67.0,RES,Jake Hanson,Jake,Hanson,1997-04-29,76.0,297.0,Oregon,00-0036273,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eyx2otnvdueuquekklia",,18,REG,R01,Jake,HAN668143,52616,32004841-4e66-8143-8a03-3cf5355d3153,2020,2020.0,GB,208.0
2022,DET,DB,CB,1.0,INA,Jeff Okudah,Jeffrey,Okudah,1999-02-02,73.0,200.0,Ohio State,00-0036274,4241984.0,790ae305-a3ea-4a98-a13a-31dacadec04e,32673.0,14424.0,55674.0,OkudJe00,22044.0,6785.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3zheidpjec5ijnhf5xz",,18,REG,A01,Jeff,OKU192813,52411,32004f4b-5519-2813-7f59-b79efab52dd1,2020,2020.0,DET,3.0
2022,DET,RB,RB,32.0,ACT,D'Andre Swift,D'Andre,Swift,1999-01-14,69.0,211.0,Georgia,00-0036275,4259545.0,cc4b5f58-a11c-4450-a1df-617ad88336e4,32705.0,14394.0,57212.0,SwifDA00,21684.0,6790.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtyenl0mb55yvh90ttoz",RB,18,REG,A01,D'Andre,SWI228476,52443,32005357-4922-8476-53db-e64aaf6e01f5,2020,2020.0,DET,35.0
2022,CLE,LB,MLB,50.0,RES,Jacob Phillips,Jacob,Phillips,1999-04-01,75.0,233.0,Louisiana State,00-0036276,4242206.0,894c783a-ddcd-4dba-b337-06d7db037a6e,32767.0,14517.0,57942.0,PhilJa01,21979.0,7006.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ndttzxnmi6yw9zujrpsj",,18,REG,R01,Jacob,PHI254322,52505,32005048-4925-4322-4ff5-33f36c969da0,2020,2020.0,CLE,97.0
2022,DET,WR,WR,87.0,RES,Quintez Cephus,Quintez,Cephus,1998-04-01,73.0,205.0,Wisconsin,00-0036277,4035793.0,3bd012f5-1fdf-4ed7-b660-5013122df93f,32836.0,14466.0,29614.0,CephQu00,21729.0,6895.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uzgkdl4kf200rcr5pdl2",,18,REG,R01,Quintez,CEP422041,52574,32004345-5042-2041-b441-60bc9cb55ad1,2020,2020.0,DET,166.0
2022,PIT,RB,RB,33.0,DEV,Jason Huntley,Jason,Huntley,1998-04-20,69.0,193.0,New Mexico State,00-0036278,4040790.0,632f863e-ad20-424f-a468-7ee40c098c2c,32842.0,14796.0,45693.0,HuntJa01,21764.0,7107.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gbnyqxaymlji05bnflc5",,18,REG,P01,Jason,HUN820991,52580,32004855-4e82-0991-c24d-2b6b3dad0477,2020,2020.0,DET,172.0
2022,MIN,QB,QB,14.0,CUT,Nate Stanley,Nathan,Stanley,1997-08-26,76.0,243.0,Iowa,00-0036279,4036149.0,fa781bd3-04ed-4536-8d48-af9742c8aa13,32914.0,14566.0,,StanNa00,21812.0,6892.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjbtyh7pscewjkcutymu",,1,REG,A01,Nate,STA455349,52652,32005354-4145-5349-7970-b78efc9c00c7,2020,2020.0,MIN,244.0
2022,BAL,LB,OLB,40.0,ACT,Malik Harrison,Malik,Harrison,1998-03-05,75.0,245.0,Ohio State,00-0036280,4040615.0,32575119-3aca-47cb-aaaf-162c48b7d372,32768.0,14648.0,28081.0,HarrMa06,21996.0,6867.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usjuugcyfuxxobefwhsj",SLOT_CB,19,WC,A01,Malik,HAR605109,52506,32004841-5260-5109-5b0d-c966f8ba7e71,2020,2020.0,BAL,98.0
2022,CAR,DB,CB,24.0,ACT,C.J. Henderson,Christopher,Henderson,1998-09-30,73.0,191.0,Florida,00-0036281,4240596.0,afbc5ac8-8e3f-4cb6-a96d-3b28b039bde9,32679.0,14367.0,55593.0,HendCJ00,22052.0,6791.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtheqxtgw3b0zwqp18me",CB,18,REG,A01,C.J.,HEN053672,52417,32004845-4e05-3672-fd87-85ca08961509,2020,2020.0,JAX,9.0
2022,CLE,DB,SS,22.0,ACT,Grant Delpit,Grant,Delpit,1998-09-20,75.0,203.0,Louisiana State,00-0036282,4242208.0,1bbe7ce0-3707-4d4d-b8f6-7577008f1763,32714.0,14507.0,60685.0,DelpGr00,21918.0,6799.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vykazy1sgcvpmhwd7xjs",SAFETY,18,REG,A01,Grant,DEL678942,52452,32004445-4c67-8942-a373-bb1e9a2b7718,2020,2020.0,CLE,44.0
2022,CAR,DB,FS,27.0,DEV,Kenny Robinson,Kenny,Robinson,1999-01-08,74.0,202.0,West Virginia,00-0036283,4241889.0,0d226e62-3a43-4a9f-a985-05214182146f,32822.0,14787.0,60789.0,RobiKe02,22133.0,7119.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xlk75exvuse05wmh6o1g",,18,REG,P06,Kenny,ROB593026,50756,3200524f-4259-3026-59d3-c48f66d6bb7c,2020,2020.0,CAR,152.0
2022,NYJ,OL,T,77.0,RES,Mekhi Becton,Mekhi,Becton,1999-04-18,79.0,355.0,Louisville,00-0036284,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/alob5zfotjhiwifyepcw",,18,REG,R01,Mekhi,BEC814547,52419,32004245-4381-4547-3cf4-9d445d134d9a,2020,2020.0,NYJ,11.0
2022,ATL,DB,CB,24.0,ACT,A.J. Terrell,A.J.,Terrell,1998-09-23,73.0,190.0,Clemson,00-0036285,4239995.0,1eae2610-be1d-4f53-82a2-28cf4a2db352,32686.0,14526.0,55586.0,TerrAJ00,22075.0,6836.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eb8u2ml8s1dfduscttff",CB,18,REG,A01,A.J.,TER272956,52424,32005445-5227-2956-3d70-15eacafe6b00,2020,2020.0,ATL,16.0
2022,JAX,LB,OLB,45.0,ACT,K'Lavon Chaisson,K'Lavon,Chaisson,1999-07-25,75.0,250.0,Louisiana State,00-0036286,4242205.0,74439c42-a6db-4a9a-be25-559f3e03ef59,32690.0,14523.0,57945.0,ChaiKL00,21888.0,6800.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5wku16ni4o2mafug0nf",EDGE,20,DIV,A01,K'Lavon,CHA031652,52428,32004348-4103-1652-cb42-0c501912b1a9,2020,2020.0,JAX,20.0
2022,MIA,DB,CB,9.0,INA,Noah Igbinoghene,Noah,Igbinoghene,1999-11-27,71.0,196.0,Auburn,00-0036287,4242516.0,b4b346b6-6175-407c-a6cd-103368a1609f,32700.0,14713.0,61155.0,IgbiNo00,22072.0,6817.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kxecnnautjli2ltl2blf",,19,WC,A01,Noah,IGB148318,52438,32004947-4214-8318-2536-3aa44c8f7f41,2020,2020.0,MIA,30.0
2022,CAR,DL,DE,97.0,ACT,Yetur Gross-Matos,Yetur,Gross-Matos,1998-02-26,77.0,264.0,Penn State,00-0036288,4259594.0,d96afcfe-32fb-4a59-b75c-94a6184d3136,32707.0,14355.0,56444.0,GrosYe00,21896.0,6812.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fez7bs07mskvupiwqmvs",EDGE,18,REG,A01,Yetur,GRO610423,52446,32004752-4f61-0423-9bac-e2b343fce23e,2020,2020.0,CAR,38.0
2022,MIN,DL,DT,96.0,INA,Ross Blacklock,Ross,Blacklock,1998-07-09,77.0,305.0,Texas Christian,00-0036289,4038557.0,7e2046da-1bdb-49b6-abb1-c35e725d84a3,32709.0,14406.0,44526.0,BlacRo00,22054.0,6795.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhfz75verrtkscghgjjz",,19,WC,A01,Ross,BLA246567,52448,3200424c-4124-6567-64a2-94c97f8f8038,2020,2020.0,HOU,40.0
2022,CHI,TE,TE,85.0,ACT,Cole Kmet,Cole,Kmet,1999-03-10,78.0,258.0,Notre Dame,00-0036290,4258595.0,036feeb6-9a22-43c5-a8e3-7ac611d8ff49,32713.0,14436.0,60995.0,KmetCo00,21772.0,6826.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nhm40cko3e3njtfytqro",TE,18,REG,A01,Cole,KME200895,52451,32004b4d-4520-0895-f027-61d779beeff4,2020,2020.0,CHI,43.0
2022,ATL,DL,DT,90.0,CUT,Marlon Davidson,Marlon,Davidson,1998-05-11,75.0,279.0,Auburn,00-0036291,4035494.0,73afc75b-68f0-4cb0-823d-5bfe33969766,32717.0,14540.0,48741.0,DaviMa01,21884.0,6838.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xvicmjslfd53rzjdriub",,8,REG,W03,Marlon,DAV093525,52455,32004441-5609-3525-2777-dfbcb1d4d28c,2020,2020.0,ATL,47.0
2022,CHI,DB,CB,33.0,RES,Jaylon Johnson,Jaylon,Johnson,1999-04-19,72.0,195.0,Utah,00-0036292,4243253.0,99b81b41-fb3b-4650-940b-9cb3770021ba,32720.0,14627.0,56259.0,JohnJa13,22056.0,6839.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tu92hqh8ghl3ordqh3re",,18,REG,R01,Jaylon,JOH341277,52458,32004a4f-4834-1277-a78d-0224e4072abc,2020,2020.0,CHI,50.0
2022,CAR,DB,FS,21.0,ACT,Jeremy Chinn,Jeremy,Chinn,1998-02-26,75.0,212.0,Southern Illinois,00-0036293,4043169.0,5f623fbc-415e-4035-b423-7850cf1153b4,32734.0,14623.0,43179.0,ChinJe00,21921.0,7016.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqaamvkc6w43v9t8s1g7",SLOT_CB,18,REG,A01,Jeremy,CHI650621,52472,32004348-4965-0621-179b-1e6fa9b75e74,2020,2020.0,CAR,64.0
2022,CIN,LB,ILB,55.0,ACT,Logan Wilson,Logan,Wilson,1996-07-08,74.0,250.0,Wyoming,00-0036294,3918330.0,05cb1d47-3517-4410-a61b-75adabbfb910,32735.0,14647.0,29623.0,WilsLo00,22003.0,6880.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m2fw42j8ytsq57wn3cmx",MLB,21,CON,A01,Logan,WIL747370,52473,32005749-4c74-7370-743f-2000a41bbeba,2020,2020.0,CIN,65.0
2022,ATL,OL,C,61.0,ACT,Matt Hennessy,Matthew,Hennessy,1997-11-17,75.0,290.0,Temple,00-0036295,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/keuxgdkrc0twtc4ya3cq",G,18,REG,A01,Matt,HEN536731,52486,32004845-4e53-6731-faa4-c650075e5d1a,2020,2020.0,ATL,78.0
2022,NO,DL,DE,69.0,DEV,Jabari Zuniga,Jabari,Zuniga,1997-08-14,75.0,264.0,Florida,00-0036296,3915123.0,2160ed45-4a2a-4d3b-9da4-d18446dfa292,32749.0,14734.0,26449.0,ZuniJa00,21910.0,6897.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kwwf0l0vd74wyxcnacwk",,18,REG,P06,Jabari,ZUN207645,52487,32005a55-4e20-7645-bad6-222cbc88c769,2020,2020.0,NYJ,79.0
2022,CHI,RB,RB,21.0,INA,Darrynton Evans,Darrynton,Evans,1998-07-09,70.0,200.0,Appalachian State,00-0036297,4036431.0,eb3c219d-6489-4f2f-a542-bdbf7423a325,32763.0,14400.0,40692.0,EvanDa02,21845.0,7064.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogaebs1gcx4ntobmwerb",,18,REG,A01,Darrynton,EVA116537,52501,32004556-4111-6537-4adc-98552053123e,2020,2020.0,TEN,93.0
2022,CIN,LB,OLB,59.0,ACT,Akeem Davis-Gaither,Akeem,Davis-Gaither,1997-09-21,74.0,215.0,Appalachian State,00-0036298,3917142.0,d152b2d5-402d-47f4-a6d1-7870e5a32df5,32777.0,14661.0,34788.0,DaviAk01,21999.0,6860.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y0olktcm76f2cl5xl5ki",INTERIOR_LINE,21,CON,A01,Akeem,DAV816473,52515,32004441-5681-6473-4bbb-eb231ca69181,2020,2020.0,CIN,107.0
2022,ATL,LB,ILB,3.0,ACT,Mykal Walker,Mykal,Walker,1997-08-28,75.0,219.0,Fresno State,00-0036300,4243009.0,86d7dd69-9957-4853-b069-5ad7e35edc64,32789.0,14754.0,57834.0,WalkMy00,21989.0,7012.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zipgerabisno2nimhpku",EDGE,18,REG,A01,Mykal,WAL280175,52527,32005741-4c28-0175-924f-5d081f632663,2020,2020.0,ATL,119.0
2022,ARI,QB,QB,9.0,CUT,James Morgan,James,Morgan,1997-02-28,76.0,213.0,Florida International,00-0036301,3914395.0,d0b866b8-6221-492c-a80b-4a12bbd13e64,32795.0,14531.0,,MorgJa00,21965.0,7081.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rp3euc21iwidtifjb08z",,18,REG,P01,James,MOR163437,52533,32004d4f-5216-3437-2fdf-965084d7442b,2020,2020.0,NYJ,125.0
2022,ATL,DB,FS,32.0,ACT,Jaylinn Hawkins,Jaylinn,Hawkins,1997-08-27,73.0,210.0,California,00-0036302,3858276.0,c588e277-fc9e-4187-9358-2b9e1a2b0cd9,32804.0,14697.0,51423.0,HawkJa00,21933.0,7058.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cuxroqzrc9vjxjib2fi7",SAFETY,18,REG,A01,Jaylinn,HAW416901,52542,32004841-5741-6901-ca8d-82f5580f7a66,2020,2020.0,ATL,134.0
2022,PHI,DB,CB,33.0,INA,Josiah Scott,Josiah,Scott,1999-04-05,69.0,175.0,Michigan State,00-0036303,4241977.0,72d2a51c-7f02-4db8-8cce-19c45820f170,32807.0,14413.0,55634.0,ScotJo00,22057.0,6935.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ipbeexqbves8rgdqttsw",,22,SB,A01,Josiah,SCO426818,52545,32005343-4f42-6818-5881-c2c3131f23ff,2020,2020.0,JAX,137.0
2022,ATL,DB,CB,23.0,DEV,John Reid,John,Reid,1996-05-15,70.0,181.0,Penn State,00-0036304,3929653.0,f113cf01-5a86-4ed9-ae34-dcdbac9e11a6,32811.0,14710.0,49381.0,ReidJo00,22061.0,7052.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxc8vmfhrfish4e6nbtk",,18,REG,P06,John,REI288723,52549,32005245-4928-8723-84fa-0982f72e04e5,2020,2020.0,HOU,141.0
2022,CHI,LB,OLB,99.0,ACT,Trevis Gipson,Trevis,Gipson,1997-06-13,76.0,268.0,Tulsa,00-0036305,3917016.0,2814f1e7-dca6-4bd9-80a9-9af480d10546,32825.0,14680.0,35241.0,GipsTr00,21890.0,7120.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqabc8l1ouclhfxaj2fe",EDGE,18,REG,A01,Trevis,GIP564972,52563,32004749-5056-4972-92bf-717d307ebaac,2020,2020.0,CHI,155.0
2022,JAX,DB,SS,20.0,ACT,Daniel Thomas,Daniel,Thomas,1998-07-01,70.0,209.0,Auburn,00-0036306,4035505.0,15a6249f-f4cf-47c2-8251-8a3a802b3db0,32827.0,14687.0,42544.0,ThomDa07,21928.0,7053.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ktmglwbftiplky5xtnmq",,20,DIV,A01,Daniel,THO091876,52565,32005448-4f09-1876-a61f-71eebb43a299,2020,2020.0,JAX,157.0
2022,CHI,DB,CB,22.0,RES,Kindle Vildor,Kindle,Vildor,1997-12-11,71.0,190.0,Georgia Southern,00-0036307,4036651.0,e1072f9a-86f7-4d01-89a6-33fe0186f232,32833.0,14706.0,49346.0,VildKi00,22079.0,6928.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bkjbgek6y7d7tmo1gnya",,18,REG,R01,Kindle,VIL069215,52571,32005649-4c06-9215-f779-0561e1953584,2020,2020.0,CHI,163.0
2022,BUF,WR,WR,82.0,RES,Isaiah Coulter,Isaiah,Coulter,1998-09-18,74.0,190.0,Rhode Island,00-0036308,4248504.0,0063fe36-d8c2-43e6-8ab1-af890eb58cea,32841.0,14537.0,55307.0,CoulIs00,21967.0,7085.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpkz05jnbitkowfmxaso",,20,DIV,R23,Isaiah,COU160662,52579,3200434f-5516-0662-8b6d-a1ee4723ab0a,2020,2020.0,HOU,171.0
2022,CHI,WR,WR,11.0,RES,Darnell Mooney,Darnell,Mooney,1997-10-29,71.0,172.0,Tulane,00-0036309,4040655.0,bafe8df1-66b5-4200-8fb3-ff188c25a4e2,32843.0,14510.0,48236.0,MoonDa00,21961.0,7090.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdnosrx5gylbgeuf6m4r",,18,REG,R01,Darnell,MOO076900,52581,32004d4f-4f07-6900-2883-f3ddae0181d4,2020,2020.0,CHI,173.0
2022,CIN,OL,G,77.0,ACT,Hakeem Adeniji,Hakeem,Adeniji,1997-12-08,76.0,300.0,Kansas,00-0036310,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sukikmwfvyjsysfjrept",T,21,CON,A01,Hakeem,ADE451329,52588,32004144-4545-1329-dcd7-27e4940351c6,2020,2020.0,CIN,180.0
2022,CAR,DL,DT,93.0,ACT,Bravvion Roy,Bravvion,Roy,1996-10-18,73.0,333.0,Baylor,00-0036311,4035407.0,47dedc0e-a2fd-415c-8619-5a46867d83e2,32854.0,14824.0,25644.0,RoyxBr00,22135.0,7124.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yahohmgmpgysfvgrt9ef",INTERIOR_LINE,18,REG,A01,Bravvion,ROY062465,52592,3200524f-5906-2465-1403-d384e5bf09a4,2020,2020.0,CAR,184.0
2022,NO,QB,QB,16.0,DEV,Jake Luton,Jake,Luton,1996-04-11,78.0,236.0,Oregon State,00-0036312,3124900.0,c81ae6df-f87f-4197-b68f-a460321b48b4,32859.0,14562.0,17287.0,LutoJa00,21814.0,7084.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxsvpqsrlqzlvkn8egcs",,18,REG,P01,Jake,LUT387063,52597,32004c55-5438-7063-68d9-75cbeff57a11,2020,2020.0,JAX,189.0
2022,NYJ,P,P,7.0,ACT,Braden Mann,Braden,Mann,1997-11-24,71.0,190.0,Texas A&amp;M,00-0036313,4035239.0,85eaaf9f-59cf-4150-943c-c1abdaa78eb1,32861.0,14654.0,,MannBr01,22094.0,6950.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sf6zijlmdfctrpfm1lxs",,18,REG,A01,Braden,MAN389317,52599,32004d41-4e38-9317-816e-74ec32669a1c,2020,2020.0,NYJ,191.0
2022,CIN,LB,ILB,51.0,ACT,Markus Bailey,Markus,Bailey,1997-03-07,72.0,240.0,Purdue,00-0036314,3917992.0,cbe52cf7-a9fe-495c-bd77-3a22a7f7208f,32885.0,14736.0,49681.0,BailMa01,21911.0,6891.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cuvvbeis3u87ecrbr6hc",,21,CON,A01,Markus,BAI557328,52623,32004241-4955-7328-a2e1-9433ac97ac10,2020,2020.0,CIN,215.0
2022,CAR,DB,CB,23.0,RES,Stantley Thomas-Oliver,Stantley,Thomas-Oliver,1998-06-04,72.0,184.0,Florida International,00-0036315,4046353.0,6c162e60-0d39-46b4-bd8d-d2f3c6d6c7e5,32891.0,14707.0,,ThomSt00,22088.0,7137.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ahgm0nyubq3bugfx34ta",,18,REG,R01,Stantley,THO421309,52629,32005448-4f42-1309-4f2d-70068c496959,2020,2020.0,CAR,221.0
2022,JAX,DB,CB,6.0,ACT,Chris Claybrooks,Chris,Claybrooks,1997-07-17,69.0,176.0,Memphis,00-0036316,4371737.0,039d817f-17a4-471d-8949-197335dcd1ad,32893.0,14829.0,76692.0,ClayCh02,22141.0,7138.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yiayltrr7rrcointxjiw",,20,DIV,A01,Chris,CLA776181,52631,3200434c-4177-6181-8ba5-32c4f77d5e4d,2020,2020.0,JAX,223.0
2022,IND,OL,G,64.0,DEV,Arlington Hambright,Arlington,Hambright,1996-01-30,77.0,300.0,Colorado,00-0036317,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dznmjxy8s6phamtf82wl",,18,REG,P06,Arlington,HAM124009,52634,32004841-4d12-4009-d04e-355d55b6dd7e,2020,2020.0,CHI,226.0
2022,ARI,OL,G,73.0,DEV,Lachavious Simmons,Lachavious,Simmons,1996-09-26,77.0,315.0,Tennessee State,00-0036318,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lzaywkrjlwkwmhm0tqku",,18,REG,P06,Lachavious,SIM257068,52635,32005349-4d25-7068-5879-00d2183df807,2020,2020.0,CHI,227.0
2022,TB,P,P,6.0,CUT,Sterling Hofrichter,Sterling,Hofrichter,1996-12-05,69.0,199.0,Syracuse,00-0036319,3916449.0,aecf0860-27aa-49ac-b133-69fe2c4c63e1,32898.0,14653.0,33541.0,HofrSt00,22144.0,7141.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wukofzljcs438xiuuqfd",,1,REG,A01,Sterling,HOF798120,52636,3200484f-4679-8120-af07-1961d77415d4,2020,2020.0,ATL,228.0
2022,CLE,P,P,8.0,CUT,Joseph Charlton,Joseph,Charlton,1997-04-07,77.0,190.0,South Carolina,00-0036320,3924357.0,9a76c690-1946-4860-9564-a0b7b9bbaf0a,33360.0,14652.0,33672.0,,22093.0,6936.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfkwyjmsjc28dm2oosbe",,1,REG,A01,Joseph,CHA640375,53146,32004348-4164-0375-7741-f837e8c9bd89,2020,2020.0,,
2022,WAS,DL,DE,99.0,ACT,Chase Young,Chase,Young,1999-04-14,77.0,265.0,Ohio State,00-0036321,4241986.0,9947409c-4a34-45f5-99a1-aa6daa13c430,32672.0,14452.0,56436.0,YounCh04,22092.0,6782.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x3ll0b6vt1wnpstjo1h7",EDGE,18,REG,A01,Chase,YOU146550,52410,3200594f-5514-6550-d662-263c81d981b1,2020,2020.0,WAS,2.0
2022,MIN,WR,WR,18.0,ACT,Justin Jefferson,Justin,Jefferson,1999-06-16,73.0,192.0,Louisiana State,00-0036322,4262921.0,4131d4ee-0318-4bb5-832a-4dec80668a4f,32692.0,14509.0,61398.0,JeffJu00,21685.0,6794.0,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",WR,19,WC,A01,Justin,JEF269287,52430,32004a45-4626-9287-c454-479b942cbd26,2020,2020.0,MIN,22.0
